2.210843984499893821e-06,-5.657178557028958886e-05,-3.752115930753636232e-05
-5.657178557385380863e-05,5.305463786752321123e-03,8.656815972961321316e-04
-3.752115931375383487e-05,8.656815972987671765e-04,6.564533706505748870e-04
